ISIN,FundName,Category,StarRating,Star_3Y,Rank_3Y,Star_5Y,Rank_5Y,Star_10Y,Rank_10Y,YearsUsed,MRAR2_3Y,MRAR2_5Y,MRAR2_10Y,MonthsAvailable
INF204K01ZJ6,NIPPON_INDIA_LIQUID_FUND_-_DIRECT_Plan_-_MONTHLY_IDCW_OPTION,Debt_Scheme_-_Liquid_Fund,1,1,280,2.0,222.0,1.0,95.0,10y+5y+3y,-0.047038395070013284,-0.04677850436244246,-0.04698170024129522,120
INF966L01820,quant_Liquid_Fund_-_Growth_Option_-_Direct_Plan,Debt_Scheme_-_Liquid_Fund,5,4,67,5.0,3.0,5.0,1.0,10y+5y+3y,0.019224244023183568,0.0104388837026832,0.015023791057815705,120
INF174V01069,Mahindra_Manulife_Liquid_Fund_-_Direct_Plan_-_Weekly_IDCW,Debt_Scheme_-_Liquid_Fund,2,1,277,2.0,226.0,,,5y+3y,-0.047032292772444584,-0.04679913770639221,,109
INF209KA1LI1,Aditya_Birla_Sun_Life_Liquid_Fund_-Regular_-_IDCW,Debt_Scheme_-_Liquid_Fund,1,1,303,1.0,251.0,,,5y+3y,-0.13513536193022802,-0.0868096185519146,,118
INF579M01571,360_ONE_LIQUID_FUND_REGULAR_PLAN_WEEKLY_DIVIDEND,Debt_Scheme_-_Liquid_Fund,2,2,218,2.0,215.0,,,5y+3y,-0.04668203448339714,-0.04676140158328812,,118
INF760K01FT8,CANARA_ROBECO_LIQUID_FUND_-_DIRECT_PLAN_-_IDCW_Payout_Reinvestment,Debt_Scheme_-_Liquid_Fund,4,5,22,4.0,35.0,3.0,54.0,10y+5y+3y,0.02025723627288145,0.008838518656860694,0.01107868854836025,120
INF209K01VD7,Aditya_Birla_Sun_Life_Liquid_Fund_-DIRECT_-_IDCW,Debt_Scheme_-_Liquid_Fund,2,1,302,1.0,250.0,2.0,88.0,10y+5y+3y,-0.13414019791462628,-0.08575180164380247,-0.03585242823522106,120
INF179KB1HK0,HDFC_Liquid_Fund_-_Growth_Plan,Debt_Scheme_-_Liquid_Fund,4,4,76,4.0,73.0,3.0,59.0,10y+5y+3y,0.018958981991382906,0.00775785764501391,0.01092527377741237,120
INF109K01Q64,ICICI_Prudential_Liquid_Fund_-_Direct_Plan_-_Half_Yearly_IDCW,Debt_Scheme_-_Liquid_Fund,3,3,170,3.0,146.0,,,5y+3y,-0.04093542753047141,-0.043980405022806646,,81
INF769K01820,Mirae_Asset_Liquid_Fund_-_Regular_Plan_-_Monthly_IDCW,Debt_Scheme_-_Liquid_Fund,1,2,271,1.0,230.0,1.0,92.0,10y+5y+3y,-0.04697398527658936,-0.04681375576970259,-0.04620690805076544,120
INF03VN01068,WhiteOak_Capital_Liquid_Fund-_Direct_plan-Monthly_Payout__Reinvestment_of_Income_Distribution_cum_ca,Debt_Scheme_-_Liquid_Fund,2,2,244,2.0,171.0,,,5y+3y,-0.046827600731521035,-0.04652731125157672,,80
INF582M01047,Union_Liquid_Fund_-_Fortnightly_IDCW_Option,Debt_Scheme_-_Liquid_Fund,2,2,262,2.0,205.0,,,5y+3y,-0.04687628321753512,-0.04673315516395149,,118
INF204K01UW0,NIPPON_INDIA_LIQUID_FUND_-_RETAIL_Plan_-_QUARTERLY_IDCW_OPTION,Debt_Scheme_-_Liquid_Fund,1,1,294,1.0,240.0,1.0,97.0,10y+5y+3y,-0.04769630749123066,-0.04709756655078334,-0.047495924839371484,120
INF192K01981,JM_Liquid_Fund_Regular_-_Super_Institutional_Plan_-_Growth_Option,Debt_Scheme_-_Liquid_Fund,4,4,99,4.0,76.0,3.0,48.0,10y+5y+3y,0.0184298996554646,0.007719131070851981,0.011341994171041536,120
INF223J01NS5,PGIM_India_Liquid_Fund_-_Direct_Plan_-_Growth,Debt_Scheme_-_Liquid_Fund,5,5,14,5.0,15.0,5.0,6.0,10y+5y+3y,0.020429503898759638,0.009267590772847,0.012818466032160192,120
INF205K01MF9,Invesco_India_Liquid_Fund_-_Direct_Plan_-_Growth,Debt_Scheme_-_Liquid_Fund,4,4,37,4.0,34.0,4.0,22.0,10y+5y+3y,0.019976626527570263,0.008849276250369131,0.012130244672072354,120
INF090I01BB1,Franklin_India_Liquid_Fund_-_Regular_Plan_-_Growth,Debt_Scheme_-_Liquid_Fund,2,3,131,3.0,117.0,2.0,79.0,10y+5y+3y,0.012738423416185363,0.001664107061318143,0.005517426216762322,120
INF00XX01226,ITI_Liquid_Fund_-_Regular_Plan_-_Fortnightly_Income_Distribution_cum_capital_withdrawal_option_Optio,Debt_Scheme_-_Liquid_Fund,2,3,198,1.0,246.0,,,5y+3y,-0.04647645049640836,-0.04907501739176634,,72
INF769K01788,Mirae_Asset_Liquid_Fund_-_Regular_Plan_-_Growth,Debt_Scheme_-_Liquid_Fund,4,4,69,4.0,60.0,3.0,51.0,10y+5y+3y,0.0191976040144477,0.008198297812356259,0.011132518663065305,120
INF846K01412,Axis_Liquid_Fund_-_Regular_Plan_-_Growth_Option,Debt_Scheme_-_Liquid_Fund,4,4,45,4.0,44.0,4.0,24.0,10y+5y+3y,0.01962915755547412,0.008501816779559634,0.01200954043718161,120
INF789FA1K30,UTI_Liquid_Fund_-_Direct_Plan_-_Quarterly_IDCW,Debt_Scheme_-_Liquid_Fund,5,5,28,5.0,22.0,,,5y+3y,0.020190120064606853,0.009116865403041352,,110
INF754K01GP7,Edelweiss_Liquid_Fund_-_Direct_Plan_daily_-_IDCW_Option,Debt_Scheme_-_Liquid_Fund,3,3,137,,,,,3y,0.003649794396404449,,,38
INF200K01LX5,SBI_Liquid_Fund_-_Regular_Plan_-_Daily_Income_Distribution_cum_Capital_Withdrawal_Option_IDCW,Debt_Scheme_-_Liquid_Fund,3,3,153,,,,,3y,-0.007819938076609412,,,38
INF754K01HC3,Edelweiss_Liquid_Fund_-_Regular_Plan_Fortnightly_-_IDCW_Option,Debt_Scheme_-_Liquid_Fund,3,3,192,3.0,166.0,,,5y+3y,-0.046329522914763444,-0.04643704202098797,,109
INF760K01CW9,CANARA_ROBECO_LIQUID_FUND_-_REGULAR_PLAN_-_GROWTH_OPTION,Debt_Scheme_-_Liquid_Fund,4,4,50,4.0,50.0,3.0,62.0,10y+5y+3y,0.019468516700510863,0.008264308724015734,0.010637528668660856,120
INF090I01LP0,Franklin_India_Liquid_Fund_-_Unclaimed_IDCW_Plan_-_Growth,Debt_Scheme_-_Liquid_Fund,4,4,39,4.0,31.0,,,5y+3y,0.01995371379647093,0.008875335996991085,,111
INF209K01UZ2,Aditya_Birla_Sun_Life_Liquid_Fund_-Direct_-_daily_IDCW,Debt_Scheme_-_Liquid_Fund,2,2,228,,,,,3y,-0.04674414902273516,,,36
INF955L01567,Baroda_BNP_Paribas_LIQUID_FUND-Defunct_Plan-_IDCW_Option,Debt_Scheme_-_Liquid_Fund,3,4,79,3.0,119.0,2.0,73.0,10y+5y+3y,0.018922592401902083,0.00038154591610517485,0.007052066265488266,120
INF336L01CA2,HSBC_Liquid_Fund_-_Direct_Monthly_IDCW,Debt_Scheme_-_Liquid_Fund,1,2,268,1.0,234.0,,,5y+3y,-0.04694422621832739,-0.04685297303134062,,117
INF192K01CJ2,JM_Liquid_Fund_Direct_-_Weekly_IDCW,Debt_Scheme_-_Liquid_Fund,2,2,236,,,,,3y,-0.04678437867415519,,,48
INF192K01890,JM_Liquid_Fund_Regular_-_Bonus_Option_-_Principal_Units,Debt_Scheme_-_Liquid_Fund,3,3,101,4.0,70.0,3.0,45.0,10y+5y+3y,0.018392431994960656,0.007803225422287952,0.01136270069654155,120
INF966L01317,quant_Liquid_Fund_-_Growth_Option_-_Regular_Plan,Debt_Scheme_-_Liquid_Fund,4,3,115,4.0,77.0,5.0,8.0,10y+5y+3y,0.016622230152161244,0.007692365473328078,0.012744266368851287,120
INF205K01MI3,Invesco_India_Liquid_Fund_-_Direct_Plan_-_Weekly_IDCW_Reinvestment,Debt_Scheme_-_Liquid_Fund,2,3,161,3.0,131.0,2.0,89.0,10y+5y+3y,-0.027097481640320997,-0.02673386012763701,-0.036970396993366905,120
INF336L01BS6,HSBC_Liquid_Fund_-_Institutional_Daily_IDCW,Debt_Scheme_-_Liquid_Fund,3,3,165,3.0,128.0,,,5y+3y,-0.030118826399439858,-0.01511130756475143,,93
INF754K01HG4,Edelweiss_Liquid_Fund_-_Retail_Plan_-_Weekly_Dividend_Option,Debt_Scheme_-_Liquid_Fund,3,2,212,3.0,147.0,,,5y+3y,-0.046626834829019304,-0.044514502575129566,,119
INF789FA1K14,UTI_Liquid_Fund_-_Direct_Plan_-_Fortnightly_IDCW,Debt_Scheme_-_Liquid_Fund,1,1,286,1.0,229.0,,,5y+3y,-0.0470889948985056,-0.04681196052484771,,103
INF090I01JV2,Franklin_India_Liquid_Fund_-_Super_Institutional_-_Direct_-_Growth,Debt_Scheme_-_Liquid_Fund,5,5,30,5.0,26.0,5.0,3.0,10y+5y+3y,0.020164738125722392,0.009032433744177837,0.012943954388567436,120
INF955L01484,Baroda_BNP_Paribas_LIQUID_FUND_-_Regular_Plan_-_GROWTH_OPTION,Debt_Scheme_-_Liquid_Fund,4,4,83,4.0,62.0,4.0,33.0,10y+5y+3y,0.018836317192854724,0.008153548524179488,0.011780333374703078,120
INF0GCD01297,TRUSTMF_Liquid_Fund-Direct_Plan-Monthly_Income_Distribution_cum_Capital_Withdrawal,Debt_Scheme_-_Liquid_Fund,3,3,144,,,,,3y,-0.002187294437386411,,,56
INF109K01VH0,ICICI_Prudential_Liquid_Fund_-_Institutional_Option_-_I,Debt_Scheme_-_Liquid_Fund,3,3,126,,,,,3y,0.014307797204460293,,,52
INF179KB1HP9,HDFC_Liquid_Fund_-_Growth_Option_-_Direct_Plan,Debt_Scheme_-_Liquid_Fund,4,4,42,4.0,40.0,4.0,30.0,10y+5y+3y,0.019824576261066484,0.008675018098397214,0.011886229723646169,120
INF760K01CY5,CANARA_ROBECO_LIQUID_FUND_-_REGULAR_PLAN_-_MONTHLY_IDCW_Payout_Reinvestment,Debt_Scheme_-_Liquid_Fund,3,3,183,3.0,153.0,,,5y+3y,-0.04545703196866702,-0.04586498824094121,,119
INF879O01050,Parag_Parikh_Liquid_Fund-_Regular_Plan-_Monthly_IDCW,Debt_Scheme_-_Liquid_Fund,3,3,184,3.0,164.0,,,5y+3y,-0.04547673735079627,-0.04640421228184888,,90
INF761K01306,BANK_OF_INDIA_Liquid_Fund-_Regular_Plan-_Growth,Debt_Scheme_-_Liquid_Fund,4,4,43,4.0,41.0,3.0,39.0,10y+5y+3y,0.019822053082922286,0.008670284310440923,0.01167103797866087,120
INF173K01GU0,Sundaram_Liquid_Fund_Formerly_Known_as_Principal_Cash_Management_Fund_-_Direct_Plan_-_Growth_Option,Debt_Scheme_-_Liquid_Fund,3,5,18,4.0,27.0,2.0,83.0,10y+5y+3y,0.02030044285820698,0.00903144536166156,0.0018592782299300392,120
INF959L01GH7,Navi_Liquid_Fund_-_Direct_Plan_Monthly_IDCW_-_Payout,Debt_Scheme_-_Liquid_Fund,1,1,298,1.0,245.0,,,5y+3y,-0.0479493495270763,-0.048302078028003126,,82
INF090I01BI6,Franklin_India_Liquid_Fund_-_Regular_Plan_-_Weekly_-_IDCW,Debt_Scheme_-_Liquid_Fund,2,2,256,2.0,183.0,,,5y+3y,-0.046866839838436536,-0.046639054951589376,,119
INF336L01CC8,HSBC_Liquid_Fund_-_Growth_Direct,Debt_Scheme_-_Liquid_Fund,4,5,19,5.0,24.0,4.0,17.0,10y+5y+3y,0.02029425209585689,0.0091115917662834,0.012319786490024853,120
INF760K01IC8,Canara_Robeco_Liquid_Fund_-Unclaimed_Redemption_and_Dividend_Plan_-Direct_Growth_Option,Debt_Scheme_-_Liquid_Fund,5,5,4,5.0,9.0,,,5y+3y,0.020887075997773508,0.009495907289554628,,117
INF223J01WV0,PGIM_India_INSTA_CASH_FUND_-_Annual_Bonus_Option,Debt_Scheme_-_Liquid_Fund,4,4,41,,,,,3y,0.019907941469642365,,,41
INF579M01696,360_ONE_LIQUID_FUND_DIRECT_PLAN_WEEKLY_DIVIDEND,Debt_Scheme_-_Liquid_Fund,2,2,217,2.0,195.0,,,5y+3y,-0.046679116942838994,-0.04671037114505128,,92
INF194K01I60,BANDHAN_LIQUID_Fund_-Direct_Plan-Growth,Debt_Scheme_-_Liquid_Fund,4,4,33,4.0,37.0,3.0,34.0,10y+5y+3y,0.02003395856519874,0.008816902315868402,0.011743534756805785,120
INF754K01HB5,Edelweiss_Liquid_Fund_-_Regular_Plan_Weekly_-_IDCW_Option,Debt_Scheme_-_Liquid_Fund,3,3,143,3.0,127.0,,,5y+3y,-0.0008205648088553952,-0.012403754342616424,,118
INF789F01AZ5,UTI-_Liquid_Cash_Plan-_Discontinued_-Regular_Plan_Periodic_Dividend_Option,Debt_Scheme_-_Liquid_Fund,2,1,285,3.0,163.0,,,5y+3y,-0.04708640878360737,-0.04638828605928169,,119
INF209K01KP4,Aditya_Birla_Sun_Life_Liquid_Fund_-Retail_-_IDCW,Debt_Scheme_-_Liquid_Fund,2,2,225,,,,,3y,-0.04671936614959482,,,38
INF336L01BL1,HSBC_Liquid_Fund_-_Growth,Debt_Scheme_-_Liquid_Fund,3,4,65,3.0,110.0,2.0,78.0,10y+5y+3y,0.01928365775978147,0.005113879968549284,0.005687484368921858,120
INF760K01FU6,CANARA_ROBECO_LIQUID_FUND_-_DIRECT_PLAN_-_GROWTH_OPTION,Debt_Scheme_-_Liquid_Fund,4,5,17,4.0,30.0,3.0,53.0,10y+5y+3y,0.02030871531731715,0.00891063086696997,0.011120420446735224,120
INF0GCD01198,TRUSTMF_Liquid_Fund-Regular_Plan-Growth,Debt_Scheme_-_Liquid_Fund,3,3,104,,,,,3y,0.018162590950806523,,,56
INF109KB1WQ1,ICICI_Prudential_Liquid_Fund_-_Unclaimed_Redemption,Debt_Scheme_-_Liquid_Fund,4,3,141,4.0,46.0,,,5y+3y,0.00046006550595967255,0.008342728541400612,,65
INF760K01FW2,CANARA_ROBECO_LIQUID_FUND_-_DIRECT_PLAN_-_MONTHLY_IDCW_Payout_Reinvestment,Debt_Scheme_-_Liquid_Fund,3,3,180,3.0,151.0,,,5y+3y,-0.04540987390846851,-0.045836719564267825,,119
INF879O01068,Parag_Parikh_Liquid_Fund-_Direct_Plan-_Growth,Debt_Scheme_-_Liquid_Fund,3,3,114,3.0,104.0,,,5y+3y,0.016843985865326427,0.006205368027225822,,91
INF209K01KZ3,Aditya_Birla_Sun_Life_Liquid_Fund-_Discipline_Advantage_Plan,Debt_Scheme_-_Liquid_Fund,5,5,3,5.0,4.0,5.0,4.0,10y+5y+3y,0.022219263672337952,0.009700693925634551,0.012920973456366891,120
INF205K01HP8,Invesco_India_Liquid_Fund_-_Monthly_IDCW_Payout___Reinvestment,Debt_Scheme_-_Liquid_Fund,3,3,181,3.0,154.0,,,5y+3y,-0.04542742580438641,-0.045913521387492384,,113
INF789FA1K71,UTI_Liquid_Fund_-_Direct_Plan_-_Annual_IDCW,Debt_Scheme_-_Liquid_Fund,5,5,25,5.0,20.0,,,5y+3y,0.020190912350352086,0.009117001265789293,,112
INF204K01UN9,Nippon_India_Liquid_Fund_-Growth_Plan,Debt_Scheme_-_Liquid_Fund,4,4,74,4.0,69.0,3.0,38.0,10y+5y+3y,0.019003845925804397,0.007815895794113459,0.011684910765823009,120
INF740KA1OD2,DSP_Liquidity_Fund_-_Direct_Plan_-_IDCW_-_Weekly,Debt_Scheme_-_Liquid_Fund,2,2,229,2.0,188.0,,,5y+3y,-0.0467449605944521,-0.046675742591531066,,118
